"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","wj3.rcomp.raw","wj3.rcomp.t","decode","Pred1","stdPred1","CDI.1","Pred2","stdPred2","CDI.2","Pred","stdPred","resid","CI_group"
"429","4189",16.09,-3.760435414,114.6666667,-0.166658523,69.15254237,0.118146116,66,-0.357666301,28,-0.06006099,200,0.060344938,20,-0.20641511,34,-0.714855583,-0.116559924522288,-0.0929943712493227,-0.11356587033842,-0.621861211750676,-0.110767095612917,-0.134862223086185,-0.604088487387082,-0.107776355203562,-0.131552366216605,-0.607079227796438,"UPC"
"431","4191",15.34,-4.510435414,122.6666667,0.26480347,66.66666667,-0.025456162,67,-0.191012637,28,-0.06006099,172,-1.297438923,23,0.616530895,30,-1.519325758,-0.00293157977048523,-0.658122979758488,-0.803707880196375,-0.861202778241511,-0.841711259895611,-1.02480841516485,-0.677614498104388,-0.843547714463401,-1.02542469321438,-0.675778043536599,"EPC"
"434","4195",17.17,-2.680435414,118.6666667,0.049072473,70.66666667,0.206641551,66,-0.357666301,28,-0.06006099,167,-1.469844157,22,0.328114835,34,-0.714855583,-0.0405033167720966,-0.771532985585169,-0.94220557466933,0.05667740258517,-0.876869576436904,-1.06761470797727,0.162013993436904,-0.878173332413641,-1.06749058950321,0.163317749413641,"EPC"
"435","4197",15.84,-4.010435414,121.3333333,0.192893134,72,0.285205615,60,-1.21811453,26,-0.636451412,194,-0.29412573,20,-0.20641511,32,-1.126291415,-0.344116798263004,-0.343406135548632,-0.419371797880308,-0.782885279451368,-0.353173580970459,-0.429999306218684,-0.77311783402954,-0.351027362510028,-0.427072626973038,-0.775264052489972,"UPC"
"437","4199",15.17,-4.680435414,105.3333333,-0.670030853,64,-0.177123521,68,-0.017208171,26,-0.636451412,210,0.742076925,19,-0.452727525,33,-0.922856738,-0.375203489264881,0.140045633897971,0.171025451190922,-1.06290237189797,0.133351572802603,0.162359493684623,-1.0562083108026,0.14092234166694,0.170586171924618,-1.06377907966694,"UPC"
"439","4205",16.84,-3.010435414,126.6666667,0.480534467,68,0.051303916,71,0.549087282,31,1.09549979,209,0.668454285,23,0.616530895,43,1.357650474,0.544106363712961,0.539042117334334,0.658284865877876,0.818608356665667,0.504856514157596,0.614677774687294,0.852793959842405,0.507957106962895,0.616488578446959,0.849693367037105,"UGC"
"442","4208",18.67,-1.180435414,128,0.552444797,72,0.285205615,65,-0.517363198,28,-0.06006099,200,0.060344938,20,-0.20641511,37,-0.063771287,0.0650565559792309,-0.00145339941977395,-0.00177490925177942,-0.0623178875802252,-0.0257587924873014,-0.0313620935845677,-0.0380124945126976,-0.0234158645649375,-0.0290646747282081,-0.0403554224350627,"EAC"
"444","4213",17.42,-2.430435414,120,0.120982804,77.33333333,0.605281744,76,1.654750487,29,0.283170289,211,0.816966741,28,2.273784504,37,-0.063771287,0.666046330968581,0.908731554348514,1.10975415489031,-0.972502841348512,0.930122853169397,1.13245215133094,-0.993894140169395,0.935244325541639,1.13559035586815,-0.999015612541639,"UPC"
"448","4219",15.25,-4.600435414,109.3333333,-0.454299856,62.66666667,-0.252015989,66,-0.357666301,31,1.09549979,186,-0.709436903,19,-0.452727525,35,-0.502320313,0.00787941096297984,-0.511400600757909,-0.624528705739561,0.00908028775790996,-0.50747789712423,-0.617869386168102,0.00515758412423068,-0.507359132052667,-0.616996631035023,0.00503881905266684,"EAC"
"450","4221",17.09,-2.760435414,120,0.120982804,70.66666667,0.206641551,66,-0.357666301,27,-0.365597421,201,0.123249075,25,1.236134677,38,0.162183131,-0.0989098417677094,0.178403413762722,0.217868443902587,-0.0162202827627211,0.148900729574054,0.181291053077215,0.0132824014259467,0.151346972379955,0.183250824871845,0.0108361586200451,"EAC"
"451","a1950019",24.08,4.229564586,112,-0.31047919,52,-0.82748417,63,-0.816650502,27,-0.365597421,162,-1.62473084,9,-2.175313416,37,-0.063771287,-0.580052820763037,-1.26200681790065,-1.54117825331307,1.19823553090065,-1.30616188896112,-1.59029082674004,1.24239060196112,-1.30764814111153,-1.58925002170494,1.24387685411153,"EPC"
"453","a1950022",22.75,2.899564586,94.66666667,-1.245313509,48,-1.031821158,61,-1.090377422,19,-1.784567601,165,-1.533825501,8,-2.276600906,32,-1.126291415,-1.28801992249504,-1.44333469372544,-1.76261808626564,0.31704327872544,-1.49492836203483,-1.82011960452216,0.368636947034831,-1.49456471482319,-1.81633082689714,0.368273299823188,"EPC"
"454","a1950023",18.42,-1.430435414,130.6666667,0.696265464,87.37864078,1.232385385,72,0.753484457,32,1.571361153,197,-0.121723812,20,-0.20641511,42,1.109884717,1.06337411470074,0.169710433881757,0.207252469916541,0.940174283118245,0.128049888276949,0.155904535582811,0.981834828723053,0.128696264695331,0.155732981819937,0.981188452304668,"UGC"
"457","a1950026",20.83,0.979564586,104,-0.741941183,53.33333333,-0.757935589,51,-2.125416301,20,-1.684010355,142,-2.09461981,10,-2.061610351,30,-1.519325758,-1.32732585699487,-1.74536503304763,-2.13146125272253,0.226039275047631,-1.63022521222775,-1.98484753110406,0.110899454227752,-1.63121124803985,-1.98233967337552,0.111885490039854,"EPC"
"458","a1950028",23.5,3.649564586,93.33333333,-1.317223841,20,-2.250253489,58,-1.456231828,20,-1.684010355,192,-0.403876086,16,-1.109133369,38,0.162183131,-1.67692987823984,-0.771452977880888,-0.942107868276474,0.933636108880888,-0.915569206920798,-1.11473265551269,1.0777523379208,-0.915273046455995,-1.11256221033301,1.077456177456,"EPC"
"460","a1950030",19.42,-0.430435414,116,-0.094748193,70.66666667,0.206641551,66,-0.357666301,25,-0.875491098,189,-0.560998323,19,-0.452727525,32,-1.126291415,-0.280316010261395,-0.443512450158485,-0.541622860955265,-0.682778964841515,-0.450436419593057,-0.548419696027646,-0.675854995406942,-0.449280672268892,-0.546438396684078,-0.677010742731108,"UPC"
"461","a1950031",19.75,-0.100435414,82.66666667,-1.892506499,22.66666667,-2.15302727,58,-1.456231828,22,-1.42828288,178,-1.06546898,9,-2.175313416,33,-0.922856738,-1.73251211924556,-1.35357397179936,-1.65300118826469,0.430717233799355,-1.35260747985476,-1.64683971073749,0.429750741854761,-1.34868928654851,-1.6391100002332,0.425832548548513,"EPC"
"462","a1950032",24.25,4.399564586,108,-0.526210186,52,-0.82748417,63,-0.816650502,23,-1.268890484,180,-0.981662485,20,-0.20641511,34,-0.714855583,-0.859808835501352,-0.70306083171798,-0.858586537909064,-0.01179475128202,-0.709066022328259,-0.863308905573331,-0.00578956067174101,-0.708636855039118,-0.861524478381109,-0.00621872796088125,"EAC"
"463","a1950033",19.33,-0.520435414,134.6666667,0.91199646,71.15821347,0.235536135,68,-0.017208171,29,0.283170289,163,-1.595090534,18,-0.685210621,38,0.162183131,0.353373678225184,-0.847443024529969,-1.03490784819953,1.00962615552997,-0.793340652277278,-0.965915766229464,0.955523783277279,-0.79439169671699,-0.965706136062152,0.95657482771699,"UGC"
