"","SubjectID","age.tested","age.tested.c","towre.w.ipm","towre.w.ipm.cs","towre.nw.ipm","towre.nw.ipm.t","wj3.wid.raw","wj3.wid.t","wj3.watt.raw","wj3.watt.t","ppvt.raw","ppvt.t","wasi.matr.raw","wasi.matr.t","ktea2.raw","ktea2.t","wj3.rcomp.raw","wj3.rcomp.t","decode","decode.cs","rc.comp","Pred","stdPred","resid","CI_group"
"87","1140",20.33,-3.393914591,129.33,0.509314477,78.67,0.939809587,68,0.5444753,31,1.102549013,203,0.401106703,23,1.232951274,83,-0.810460226,42,0.63160695,0.774037094,0.896199541,1.0341125449773,0.509276947855756,0.571527352318075,-1.31973717385576,"UPC"
"88","1142",22.17,-1.733914591,124,0.149032301,64,0.248971844,61,-0.026231123,26,-0.035776103,195,0.124662443,24,-0.738283726,78,0.459468012,37,0.385124145,0.08399923,0.097256413,0.0766549105454398,-0.0668920268806073,-0.0750684341530354,0.526360038880608,"UGC"
"89","1146",22,-5.643914591,129.33,-0.499151524,78.67,-1.154657797,73,-2.275460112,32,-1.871707136,211,-1.156765001,25,-0.738283726,88,-1.509355496,40,-0.539616645,-1.450244142,-1.679129004,1.11065117371386,-1.35541888037041,-1.52109567746756,-0.153936615629594,"EPC"
"90","1147",21.92,-4.813914591,138.67,0.581154851,82.67,0.756801062,75,0.5444753,31,0.682542295,219,1.359219943,26,0.904086171,89,1.614725431,45,0.884210536,0.641243377,0.742447648,1.88317275306339,0.953498602383827,1.07004751336719,0.661226828616174,"UGC"
"93","1152",22,-5.483914591,138.67,-1.795519174,78.67,-0.737758241,75,-1.576149195,30,-1.41322975,213,-0.069725257,22,-0.738283726,86,-0.643208329,43,-0.96528561,-1.38066409,-1.598567476,1.3767316715272,-0.683118912989639,-0.766618527162869,0.0399105839896401,"EAC"
"94","1153",20,-3.813914591,96,-0.426770997,54.67,-0.593468235,62,-0.528591259,28,1.102549013,166,-0.482794231,21,-0.503071129,58.94339623,0.234823476,29,-0.089482551,-0.11157037,-0.129178969,-1.65281194641452,-0.513247767168017,-0.575983536478862,0.748071243168016,"UGC"
"96","1157",21.5,-0.893914591,138.67,1.87050051,82.67,3.563083939,75,0.750905434,32,0.682542295,220,0.401106703,24,-0.958524173,88,-0.466148342,44,1.142935739,1.716758045,1.987705477,1.66293182514689,0.515989354356627,0.579060235813807,-0.982137696356627,"UPC"
"97","1160",20.42,-1.563914591,62.67,0.869596654,42.67,3.329907069,62,1.421900249,22,0.682542295,201,0.621974035,26,-1.531462466,76,0.459468012,36,1.142935739,1.575986567,1.824716733,-0.156308474024477,0.506685055793101,0.568618645740343,-0.0472170437931,"EAC"
"99","1163",22,-5.813914591,118.67,-0.499151524,64,-0.879800747,67,-0.681836275,26,-1.063496366,193,-0.891006211,21,-1.693910723,84,-1.322627727,41,-0.539616645,-0.781071228,-0.904343837,0.963727190222448,-1.16764981207845,-1.31037504912631,-0.154977914921545,"EPC"
"100","1165",15.67,-1.483914591,121.33,2.002838041,62.67,1.725960837,71,0.965801985,29,1.102549013,204,0.473411677,23,0.591254207,75,1.614725431,37,-0.089482551,1.449287469,1.678021343,-0.0901730827696397,0.695768886755465,0.780814744022141,0.918956544244535,"UGC"
"101","1167",21.92,-3.483914591,125.33,-0.499151524,84,-0.809399903,74,-0.968234398,31,-0.851164447,215,-1.156765001,24,-0.503071129,89,-1.509355496,41,-0.317608215,-0.781987568,-0.905404799,1.31797505107709,-1.07860450555897,-1.21044547546804,-0.430750990441027,"EPC"
"102","1168",20.25,-2.733914591,112,-1.291016097,49.33,-0.371433657,62,-1.10178426,26,-1.063496366,180,-0.843462206,20,-0.738283726,51,-0.279001579,32,-1.557934351,-0.956932595,-1.107960534,-1.58107767860809,-0.946730843616144,-1.06245251177581,0.667729264616144,"EPC"
"104","1174",19.08,-1.733914591,125.33,0.653535379,69.33,0.491533654,67,0.750905434,29,1.102549013,200,0.935398336,22,-0.958524173,76,0.021240794,37,0.385124145,0.74963087,0.867941403,-0.0359916918857962,0.557586102196622,0.625741475282747,-0.536345308196621,"UPC"
"105","1175",20.83,-1.233914591,124,0.221412828,78.67,2.128770413,74,-0.368379615,30,-0.035776103,203,-0.312486205,16,-1.163993086,81,0.459468012,39,-0.089482551,0.486506881,0.563289856,0.506924259937549,-0.269380092251786,-0.302307205452027,0.728848104251786,"UGC"
"107","1178",22.67,-2.813914591,109.33,0.365093576,66.67,-0.143532136,63,-0.828317379,28,-1.41322975,189,-0.427114091,15,1.578007153,75,-0.890495242,35,-0.089482551,-0.504996422,-0.58469751,-0.327580328539333,-0.247600305381426,-0.277865211804144,-0.642894936618575,"UPC"
"110","1180",18.5,-1.733914591,122.67,-2.227641725,76,-1.845227782,70,-1.229160995,25,-1.554992181,202,-1.238248435,20,-0.503071129,81,-1.043557637,35,-0.96528561,-1.714255671,-1.984808166,0.0192025631692336,-1.3121190021457,-1.47250312902703,0.268561365145696,"EPC"
"111","1182",22.67,-2.393914591,138.67,-0.354930623,72,0.573339531,69,-1.10178426,31,-0.339824306,210,-1.114725156,20,-0.738283726,81.54716981,-1.116654715,41,-1.366497347,-0.305799915,-0.354062803,0.804425954493932,-0.929192400257448,-1.04277029340891,-0.187462314742552,"EPC"
"113","1185",23.67,-0.983914591,137.33,3.880950675,74.67,3.137628247,73,1.421900249,32,1.567141763,214,1.539189492,21,1.232951274,86,1.202557614,41,1.678754225,2.501905234,2.896768564,1.10059176996087,1.71392457832877,1.92342257090854,-0.511366964328772,"UPC"
"115","1187",22.17,-4.063914591,114.67,1.24014174,62.67,0.656333036,70,0.5444753,32,1.567141763,203,0.698266199,24,1.578007153,78,0.817785013,37,-0.317608215,1.00202296,1.160167288,0.0766549105454398,0.774190960170484,0.868822575855991,0.0435940528295147,"EAC"
"116","1188",15.42,-5.063914591,114.67,-0.067028974,56,-0.295729157,62,-1.229160995,23,-1.250106035,202,-0.745461594,26,-1.354899639,70,-1.920369046,36,-0.96528561,-0.71050629,-0.822641985,-0.460712373600031,-0.989078493821708,-1.10997643859329,-0.931290552178292,"EPC"
"118","119",19.96,2.406085409,110.67,-1.074954822,30.67,-2.372277359,68,-2.048266832,26,-1.782380296,190,-2.356363166,20,-0.738283726,76.67924528,-1.847545109,36,-1.74326023,-1.819469827,-2.106627753,-0.118696262713045,-1.90757572128894,-2.14074425707477,0.0600306122889434,"EPC"
"120","1191",15.83,-1.483914591,97.33,1.181805196,53.33,0.31213437,57,-0.368379615,26,0.682542295,174,-0.193398456,19,0.591254207,47,-1.043557637,29,-0.96528561,0.452025562,0.523366521,-1.97682244605462,0.0394327306554004,0.0442527081417271,-1.0829903676554,"UPC"
"122","1195",16,-5.393914591,104,-0.426770997,53.33,0.329039454,57,-0.026231123,22,1.567141763,181,-0.983252354,20,0.591254207,60.62264151,-2.082647654,33,-0.539616645,0.360794774,0.417737229,-1.1849832977909,-0.582013711217879,-0.653154942134111,-1.50063394278212,"UPC"
"123","1197",15.75,-4.233914591,117.33,-0.283090249,53.33,0.011751027,66,-0.828317379,22,-0.035776103,200,-0.694976298,23,-1.842485352,76,-1.116654715,36,-1.922476115,-0.283858176,-0.328658108,-0.156308474024477,-0.892456964242364,-1.00154457806663,-0.224197750757636,"EPC"
"125","1199",15.92,-2.233914591,112,0.869596654,40,1.159589754,63,-0.828317379,24,-0.610761311,196,-1.071802117,22,-0.738283726,72,-2.119092492,33,-0.96528561,0.14752693,0.170810375,-0.706281231619215,-0.781050061659639,-0.876520085335577,-1.33804243034036,"UPC"
"126","12",20.01,-2.483914591,147.14,-1.795519174,80,-1.352946797,69,-0.528591259,28,-0.339824306,200,-1.02798239,20,0.904086171,79.20754717,0.234823476,43,-0.539616645,-1.004220384,-1.162711521,0.93716297600261,-0.822777225715416,-0.92334768217416,1.05760070171542,"UGC"
"127","120",21.58,0.936085409,137.33,-1.074954822,83.92,0.090023366,71,-0.026231123,28,-0.339824306,200,0.775922446,20,0.013034742,78.90566038,1.614725431,36,-0.089482551,-0.337746721,-0.391051616,0.00925820920648594,0.40801038129251,0.457882678409432,1.20671504970749,"UGC"
"129","1203",15.08,-1.563914591,90.67,-0.210709722,13.33,-0.44592234,66,-0.026231123,31,0.682542295,195,0.473411677,24,-0.252693548,72,-0.643208329,37,-0.317608215,-8.02e-05,-9.29e-05,-0.244370003401817,0.19554521606941,0.21944727728773,-0.838753545069409,"UPC"
"130","1204",17.42,-2.143914591,94.67,-1.074954822,70.67,-0.879800747,72,-0.681836275,30,1.102549013,211,-0.843462206,24,-2.207588062,88,-2.278313864,41,-2.726948061,-0.383510708,-0.444038306,1.24387796683551,-0.992458039191508,-1.11376907563575,-1.28585582480849,"EPC"
"133","1209",14.83,-1.893914591,126.67,-0.499151524,72,-1.417772325,70,-1.10178426,29,-1.41322975,201,-0.983252354,26,-1.354899639,80,-1.730016086,39,-0.755508785,-1.107984465,-1.282852174,0.445450146116584,-1.13167537498745,-1.27000335182283,-0.598340711012547,"EPC"
"136","122",23.2,0.266085409,112,-1.219175723,72,-0.737758241,72,-0.968234398,30,-0.035776103,209,-1.564643231,27,0.013034742,82.8490566,-1.390540533,41,-1.74326023,-0.740236116,-0.857063922,0.887819402131109,-1.11546594529095,-1.25181259632849,-0.275074587709047,"EPC"
"138","124",20.42,1.766085409,151.13,1.085657929,77.33,0.907436919,73,1.421900249,32,1.567141763,213,1.631487019,23,0.904086171,88,1.474234252,44,1.678754225,1.245534215,1.442110721,1.66293182514689,1.48483517770219,1.66633090567592,-0.010600925702188,"EAC"
"140","126",24.91,1.846085409,126.67,0.437474103,72,0.011751027,72,-0.828317379,31,1.102549013,204,-0.006129261,20,0.591254207,79.96226415,0.234823476,40,0.14476127,0.180864191,0.209409092,0.573158364415632,0.188521553546421,0.211565092039838,0.0463019224535799,"EAC"
"141","127",20.56,2.266085409,148.11,0.005351553,91.29,-0.21994689,76,-0.200995735,30,-0.610761311,205,-0.370349867,27,0.013034742,87.26415094,0.943056631,43,0.884210536,-0.256588096,-0.297084126,1.46654338130245,-0.212560284981064,-0.238542147664665,1.15561691598107,"UGC"
"144","130",20.24,0.516085409,100,-0.354930623,74.67,-1.018965338,71,-0.968234398,30,-0.610761311,203,-1.02798239,21,-0.252693548,80,-1.828841462,40,-1.16894812,-0.738222918,-0.85473299,0.575448749820654,-0.824968896781086,-0.925807247576898,-1.00387256521891,"UPC"
"146","132",19.07,-0.653914591,140.6,0.365093576,68,0.090023366,76,-0.200995735,29,0.304076256,218,0.058661198,25,0.294292934,87.39622642,0.021240794,44,-0.089482551,0.139549366,0.161573752,1.61899017633663,0.0927553502220356,0.104093106787219,-0.0715145562220353,"EAC"
"148","134",21.17,2.016085409,121.33,0.005351553,68,-0.295729157,68,-0.368379615,25,-0.035776103,206,0.124662443,20,0.013034742,79.69811321,0.57602551,39,-0.089482551,-0.173633331,-0.20103702,0.427186599693295,0.0964427449247639,0.108231222483107,0.479582765075237,"UGC"
"152","14",22.79,-1.903914591,141.82,0.797216126,77.33,-0.065910865,75,-1.229160995,31,-0.035776103,214,0.19189094,22,1.232951274,84.64150943,0.234823476,43,-0.539616645,-0.133407959,-0.154463078,1.28307646138587,0.197523014596224,0.221666827888336,0.0373004614037755,"EAC"
"153","140",22.92,-1.233914591,134.67,0.221412828,66.67,0.491533654,76,0.346288694,31,-0.851164447,219,0.19189094,26,-0.252693548,87.16981132,0.57602551,43,-0.539616645,0.052017682,0.060227376,1.45975160760324,0.0515697554288953,0.0578732767994341,0.524455754571106,"UGC"
"154","141",17.1,2.936085409,118.67,1.085657929,60,0.248971844,67,0.1561256,30,1.102549013,188,0.775922446,20,-0.252693548,71.98113208,0.641014808,37,0.884210536,0.648326097,0.750648198,-0.245300874440124,0.689243263992421,0.773491475384473,-0.0482284559924193,"EAC"
"155","142",16.15,-3.063914591,137.33,1.085657929,68,0.656333036,69,-0.200995735,27,0.682542295,212,0.401106703,22,0.904086171,88,-0.555921765,39,1.142935739,0.555884381,0.643616864,0.980652570009785,0.415735162521961,0.466551682145115,-0.971656927521962,"UPC"
"157","144",24.99,-1.403914591,137.33,0.941437028,80,0.090023366,75,1.421900249,31,0.304076256,215,1.448440159,26,-1.163993086,84.8490566,1.474234252,42,1.142935739,0.689359225,0.798157382,1.15751050459976,0.829181358692872,0.930534610935999,0.64505289330713,"UGC"
